Participant (AnonID),QKset,QKRset,Mating,Baseline Dataset,Repeat order for Participant,Qamt,Kamt,SD,Factor Pair,Factor Pair Role,Outcome,Conclusion,Excl Basis,Difficulty,Skill Level,WritingType,QVariation,KVariation,Comparable,NeedOriginals,Comment,Limitation Count,L1_QClarity,L2_KClarity,L3_QQuantity,L4_KQuantity,L5_Insuff,L6_NotComp,L7_Unexp,L8_Distortion,IF-A_Abbrev,IF-B_Align,IF-C_Arrange,IF-D_BaselineRel,IF-E_ConnStrokes,IF-F_HeightRel,IF-G_TermStrokes,IF-H_Formation,IF-I_PenLifts,IF-J_PenPres,IF-L_Punc,IF-K_Rhythm,IF-M_Size,IF-N_Skill,IF-O_Slant,IF-P_Spacing,IF-Q_Symbol
AH7862,QK838,QK838,N,Yes,0, QA, K1, D,,,NC,NoConc,,Diff,HighSkill,ConnectedCursive,MedVar,MedVar,NoComp,,,3,No,No,Yes,Yes,Yes,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH7862,QK844,QK844,N,Yes,0, QL, K5, S,,,CN,ProbNot,Mix,Med,MedSkill,DisconnPrint,MedVar,LargeVar,SameText,Yes,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH7862,QK862,QK862,N,Yes,0, QL, K1, D,QK748-QK862,QL-Kx-D,CN,ProbNot,Mix,Med,MedSkill,ConnectedPrint,MedVar,MedVar,CommonWords,Yes,,2,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH7862,QK863,QK863,M,Yes,0, QL, K1, D,,,NC,NoConc,,Diff,HighSkill,ConnectedCursive,MedVar,MedVar,CommonWords,,,3,No,Yes,No,Yes,Yes,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH7862,QK867,QK867,M,Yes,0, QL, K1, D,,,NC,NoConc,,Med,MedSkill,ConnectedCursive,MedVar,MedVar,CommonWords,,,3,No,No,Yes,Yes,Yes,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH7862,QK873,QK873,M,Yes,0, QS, K5, D,QK873-QK874,QS-Kx-D,NC,NoConc,,Diff,LowSkill,ConnectedCursive,LargeVar,LargeVar,CommonWords,,,3,Yes,No,Yes,No,Yes,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH7862,QK885,QK885,N,Yes,0, QL, K1, D,,,NC,NoConc,,Med,MedSkill,ConnectedCursive,MedVar,MedVar,CommonWords,,,3,Yes,Yes,No,Yes,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH7862,QK891,QK891,M,Yes,0, QL, K5, S,,,CA,ProbWritten,,Med,MedSkill,ConnectedPrint,MedVar,MedVar,SameText,Yes,,1,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH7862,QK901,QK901,M,Yes,0, QS, K3, S,QK900-QK901,QS-K3-x,TP,Written,,Med,MedSkill,Mixed,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
AH7862,QK908,QK908,M,Yes,0, QL, K5, D,,,CA,ProbWritten,,Diff,MedSkill,ConnectedPrint,MedVar,MedVar,CommonWords,Yes,,2,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
AH7862,QK920,QK920,M,Yes,0, QL, K5, S,,,TP,Written,,Med,MedSkill,Mixed,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH7862,QK929,QK929,N,Yes,0, QL, K5, S,QK537-QK929,QL-Kx-S,NC,NoConc,,Med,MedSkill,DisconnPrint,MedVar,LargeVar,SameText,,,3,No,No,No,Yes,Yes,No,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK325,QK325-QK648,M,Yes,1, QL, K1, S,,,CA,ProbWritten,,Diff,MedSkill,ConnectedPrint,MedVar,MedVar,SameText,Yes,,4,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK648,QK325-QK648,M,No,2, QL, K1, S,,,CA,ProbWritten,,Med,HighSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,No,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK331,QK331,M,Yes,0, QL, K3, D,,,CA,ProbWritten,,Easy,HighSkill,Mixed,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
AH8112,QK332,QK332,N,Yes,0, QL, K3, D,,,CN,ProbNot,Mix,Easy,MedSkill,ConnectedCursive,LimitedVar,MedVar,CommonCombo,Yes,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK338,QK338,N,Yes,0, QS, K1, D,QK338-QK344,QS-Kx-D,CN,ProbNot,Mix,Easy,LowSkill,ConnectedPrint,MedVar,LimitedVar,CommonCombo,No,,2,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH8112,QK340,QK340-QK662,N,Yes,1, QL, K3, S,,,CN,ProbNot,Mix,Easy,MedSkill,ConnectedPrint,MedVar,LargeVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH8112,QK662,QK340-QK662,N,No,2, QL, K3, S,,,CN,ProbNot,Mix,Easy,MedSkill,DisconnPrint,MedVar,LargeVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH8112,QK347,QK347,N,Yes,0, QS, K5, D,QK334-QK347,QS-Kx-D,CN,ProbNot,Details,Med,MedSkill,Mixed,MedVar,LargeVar,CommonWords,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH8112,QK360,QK360,M,Yes,0, QS, K3, D,QK359-QK360,Qx-K3-D,CA,ProbWritten,,Easy,MedSkill,ConnectedCursive,MedVar,MedVar,CommonWords,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK373,QK373,N,Yes,0, QS, K5, S,QK373-QK465,QS-Kx-S,IA,ProbWritten,,Easy,LowSkill,DisconnPrint,MedVar,MedVar,CommonCombo,No,,2,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK380,QK380,M,Yes,0, QS, K3, S,QK379-QK380,Qx-K3-S,CA,ProbWritten,,Med,MedSkill,ConnectedCursive,MedVar,LargeVar,SameText,No,,2,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK389,QK389,N,Yes,0, QL, K1, D,,,CN,ProbNot,Mix,Med,LowSkill,ConnectedPrint,LargeVar,MedVar,CommonCombo,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK395,QK395,N,Yes,0, QL, K3, D,,,CN,ProbNot,Mix,Easy,LowSkill,DisconnPrint,MedVar,MedVar,CommonCombo,No,,2,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
AH8112,QK397,QK397,N,Yes,0, QL, K5, S,,,CN,ProbNot,Mix,Easy,LowSkill,DisconnPrint,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK398,QK398,M,Yes,0, QL, K3, D,,,CA,ProbWritten,,Med,HighSkill,Mixed,MedVar,MedVar,CommonWords,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH8112,QK634,QK408-QK634,N,Yes,1, QL, K3, S,QK409-QK634,Qx-K3-S,CN,ProbNot,Mix,Easy,MedSkill,DisconnPrint,MedVar,LargeVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH8112,QK417,QK417,M,Yes,0, QL, K3, S,,,CA,ProbWritten,,Med,MedSkill,Mixed,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK429,QK429,N,Yes,0, QL, K5, D,,,NC,NoConc,,Diff,MedSkill,DisconnPrint,MedVar,MedVar,CommonCombo,,,3,No,No,Yes,No,No,Yes,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK435,QK435,N,Yes,0, QL, K3, D,,,CN,ProbNot,Mix,Diff,MedSkill,DisconnCursive,MedVar,MedVar,CommonCombo,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK437,QK437,M,Yes,0, QL, K1, S,,,CA,ProbWritten,,VEasy,MedSkill,Mixed,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK439,QK439,M,Yes,0, QL, K5, D,,,CA,ProbWritten,,Diff,MedSkill,DisconnPrint,MedVar,MedVar,CommonWords,No,,2,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK727,QK442-QK727,M,Yes,1, QL, K3, S,QK442-QK727,Qx-K3-S,TP,Written,,Easy,MedSkill,ConnectedPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK442,QK442-QK727,M,No,2, QL, K3, S,QK531-QK727,Qx-K3-S,CA,ProbWritten,,Easy,MedSkill,Mixed,MedVar,MedVar,SameText,No,,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK450,QK450,M,Yes,0, QA, K1, D,,,NC,NoConc,,Diff,MedSkill,Mixed,MedVar,MedVar,NoComp,,,2,No,No,Yes,No,No,Yes,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK462,QK462,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,Med,MedSkill,Mixed,MedVar,LargeVar,CommonCombo,No,,2,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK464,QK464,N,Yes,0, QL, K1, D,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedPrint,MedVar,MedVar,CommonWords,No,,3,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK744,QK472-QK744,N,Yes,1, QL, K1, S,,,IA,ProbWritten,,Med,MedSkill,ConnectedCursive,MedVar,MedVar,SameText,No,,2,No,No,Yes,Yes,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK472,QK472-QK744,N,No,2, QL, K1, S,,,NC,NoConc,,Diff,MedSkill,ConnectedCursive,MedVar,MedVar,SameText,,,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK793,QK475-QK793,N,Yes,1, QL, K1, S,QK475-QK793,QL-Kx-S,NC,NoConc,Mix,Diff,MedSkill,ConnectedPrint,MedVar,MedVar,SameText,,,3,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
AH8112,QK475,QK475-QK793,N,No,2, QL, K1, S,QK776-QK793,QL-Kx-S,CN,ProbNot,,Easy,MedSkill,Mixed,MedVar,LargeVar,SameText,No,,0,No,No,No,No,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK478,QK478-QK841,M,Yes,1, QL, K1, S,,,TP,Written,,Easy,HighSkill,ConnectedCursive,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH8112,QK841,QK478-QK841,M,No,2, QL, K1, S,,,CA,ProbWritten,,Med,MedSkill,ConnectedCursive,MedVar,MedVar,SameText,No,,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK488,QK488,N,Yes,0, QL, K1, S,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedCursive,MedVar,MedVar,SameText,No,,2,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK496,QK496,M,Yes,0, QL, K5, D,,,NC,NoConc,,Diff,LowSkill,DisconnPrint,LargeVar,MedVar,CommonWords,,,3,No,No,Yes,No,No,Yes,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK499,QK499,N,Yes,0, QS, K3, D,QK499-QK765,QS-K3-x,CN,ProbNot,Mix,Diff,MedSkill,DisconnPrint,MedVar,LargeVar,CommonCombo,No,,4,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH8112,QK500,QK500,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,Diff,MedSkill,Mixed,MedVar,MedVar,CommonWords,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
AH8112,QK501,QK501,N,Yes,0, QL, K5, S,,,CN,ProbNot,Mix,Diff,MedSkill,Mixed,MedVar,LargeVar,SameText,No,,2,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH8112,QK505,QK505,M,Yes,0, QL, K1, D,,,CA,ProbWritten,,Diff,MedSkill,ConnectedCursive,MedVar,MedVar,CommonWords,No,,4,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK509,QK509,N,Yes,0, QL, K3, D,,,CN,ProbNot,Mix,Easy,MedSkill,ConnectedCursive,MedVar,LimitedVar,CommonWords,No,,2,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK513,QK513,M,Yes,0, QL, K3, S,,,TP,Written,,Easy,HighSkill,Mixed,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK522,QK522,N,Yes,0, QL, K1, D,,,NC,NoConc,,VDiff,LowSkill,ConnectedCursive,LargeVar,MedVar,CommonCombo,," I thought there was to be no disguised writing??? Q has multiple unnecessary, consecutive changes of letter forms, intermittent shaky writing, as well as intermittent complete splicing up of cursive writing",7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK528,QK528,M,Yes,0, QS, K5, S,QK460-QK528,QS-Kx-S,CA,ProbWritten,,Easy,LowSkill,DisconnPrint,LargeVar,LargeVar,SameText,No,,1,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
AH8112,QK529,QK529,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,VEasy,LowSkill,DisconnCursive,MedVar,MedVar,CommonWords,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK539,QK539,M,Yes,0, QL, K3, D,QK458-QK539,QL-K3-x,CA,ProbWritten,,Med,HighSkill,ConnectedPrint,MedVar,MedVar,CommonWords,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
AH8112,QK554,QK554,M,Yes,0, QL, K1, D,QK554-QK584,QL-Kx-D,NC,NoConc,,Diff,MedSkill,Mixed,MedVar,MedVar,CommonCombo,,,3,No,No,Yes,Yes,No,Yes,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK555,QK555,N,Yes,0, QL, K1, S,,,NC,NoConc,,Diff,MedSkill,ConnectedCursive,MedVar,MedVar,SameText,,,2,No,No,No,No,No,Yes,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK868,QK559-QK868,M,Yes,1, QL, K1, S,,,CA,ProbWritten,,VEasy,MedSkill,Mixed,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
AH8112,QK559,QK559-QK868,M,No,2, QL, K1, S,,,CA,ProbWritten,,Easy,MedSkill,Mixed,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK914,QK571-QK914,N,Yes,1, QL, K1, S,,,CN,ProbNot,Mix,VEasy,MedSkill,Mixed,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK571,QK571-QK914,N,No,2, QL, K1, S,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedCursive,MedVar,MedVar,SameText,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK573,QK573,N,Yes,0, QL, K1, D,,,CN,ProbNot,Mix,Diff,HighSkill,Mixed,MedVar,MedVar,CommonCombo,No,,3,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
AH8112,QK577,QK577,N,Yes,0, QL, K5, S,,,CN,ProbNot,Mix,Med,MedSkill,DisconnPrint,MedVar,MedVar,SameText,No,,2,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK588,QK588,N,Yes,0, QS, K1, S,QK432-QK588,QS-Kx-S,CN,ProbNot,Mix,Easy,MedSkill,DisconnPrint,MedVar,LargeVar,SameText,No,,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK590,QK590,M,Yes,0, QL, K5, D,,,CA,ProbWritten,,Easy,MedSkill,ConnectedPrint,MedVar,MedVar,CommonCombo,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK595,QK595,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,Easy,LowSkill,DisconnPrint,LargeVar,LargeVar,CommonWords,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK617,QK617,N,Yes,0, QL, K1, S,,,NC,NoConc,,Diff,MedSkill,DisconnPrint,MedVar,MedVar,SameText,,,1,No,No,No,No,No,Yes,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK618,QK618,N,Yes,0, QL, K1, D,,,CN,ProbNot,Mix,Easy,MedSkill,ConnectedCursive,MedVar,LargeVar,CommonCombo,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK624,QK624,N,Yes,0, QS, K3, S,QK507-QK624,Qx-K3-S,NC,NoConc,,Diff,MedSkill,DisconnPrint,MedVar,MedVar,SameText,,,3,No,No,Yes,No,No,Yes,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK627,QK627,N,Yes,0, QL, K1, S,,,IA,ProbWritten,,Med,MedSkill,ConnectedCursive,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
AH8112,QK635,QK635,N,Yes,0, QL, K3, D,QK548-QK635,QL-K3-x,NC,NoConc,,Diff,MedSkill,DisconnPrint,MedVar,MedVar,CommonCombo,,,3,No,No,Yes,No,No,Yes,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK637,QK637,N,Yes,0, QL, K3, D,QK637-QK668,Qx-K3-D,CN,ProbNot,Mix,Med,LowSkill,DisconnPrint,LargeVar,MedVar,CommonCombo,No,,3,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
AH8112,QK639,QK639,N,Yes,0, QL, K1, S,,,CN,ProbNot,Mix,Med,MedSkill,DisconnPrint,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK932,QK640-QK932,M,Yes,1, QL, K3, S,QK521-QK640,QL-K3-x,CA,ProbWritten,,Easy,LowSkill,ConnectedCursive,LargeVar,LimitedVar,SameText,No,,1,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK640,QK640-QK932,M,No,2, QL, K3, S,QK640-QK932,QL-K3-x,CA,ProbWritten,,Diff,MedSkill,Mixed,MedVar,MedVar,SameText,No,,3,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK645,QK645,M,Yes,0, QL, K3, D,QK402-QK645,Qx-K3-D,CA,ProbWritten,,Med,MedSkill,DisconnPrint,MedVar,MedVar,CommonCombo,Yes,,3,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK655,QK655,N,Yes,0, QL, K3, S,,,CN,ProbNot,Mix,Med,MedSkill,Mixed,MedVar,LargeVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH8112,QK658,QK658,M,Yes,0, QS, K1, D,QK658-QK904,QS-Kx-D,CA,ProbWritten,,Med,HighSkill,ConnectedCursive,MedVar,MedVar,CommonCombo,No,,2,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK704,QK704,N,Yes,0, QL, K3, S,,,CN,ProbNot,Mix,Easy,MedSkill,ConnectedPrint,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK706,QK706,M,Yes,0, QL, K5, D,QK706-QK708,QL-Kx-D,CA,ProbWritten,,Med,MedSkill,ConnectedCursive,LargeVar,LargeVar,CommonWords,No,,3,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK717,QK717,N,Yes,0, QL, K5, S,,,CN,ProbNot,Mix,Diff,MedSkill,ConnectedPrint,MedVar,MedVar,CommonWords,No,,3,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK720,QK720,M,Yes,0, QL, K5, S,QK354-QK720,QL-Kx-S,CA,ProbWritten,,Easy,LowSkill,Mixed,LargeVar,LargeVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
AH8112,QK730,QK730,N,Yes,0, QL, K5, D,QK730-QK851,QL-Kx-D,CN,ProbNot,Mix,Easy,LowSkill,DisconnPrint,LargeVar,LargeVar,CommonWords,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH8112,QK734,QK734,N,Yes,0, QL, K3, S,,,CN,ProbNot,Mix,VEasy,MedSkill,DisconnPrint,MedVar,LargeVar,SameText,Yes,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK737,QK737,M,Yes,0, QL, K5, S,,,CA,ProbWritten,,Easy,MedSkill,DisconnPrint,MedVar,MedVar,SameText,No,,1,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK740,QK740,M,Yes,0, QL, K1, S,QK739-QK740,QL-Kx-S,CA,ProbWritten,,Easy,LowSkill,Mixed,LargeVar,LargeVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK742,QK742,M,Yes,0, QS, K3, D,QK705-QK742,QS-K3-x,NC,NoConc,,Diff,MedSkill,DisconnPrint,MedVar,LargeVar,CommonCombo,,,4,No,No,Yes,No,Yes,Yes,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH8112,QK743,QK743,N,Yes,0, QL, K3, S,,,CN,ProbNot,Mix,Diff,MedSkill,Mixed,MedVar,MedVar,SameText,No,,3,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH8112,QK757,QK757,N,Yes,0, QS, K3, S,QK757-QK781,QS-K3-x,CN,ProbNot,Details,Med,LowSkill,DisconnPrint,MedVar,MedVar,SameText,No,,2,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
