AnonID,QKRset,QKset,Mating,RepeatOrder (AnonID),1_Value,Conclusion,Outcome,Design,Mold,Size,Wear,NumRACs,7_RACs,Difficulty,9_Software,Photos,12_Typical,13_Orientation,14_Comment,QualityLimit,QuantityAreaLimit,DistortionLimit,SubstrateLimit,QimageryLimit,KimageryLimit,KtransparenciesLimit,RACsLimit,RACclarityLimit,LimitCount
AF7521,QK003-QK242,QK242,Mated,1st,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,1,"0486,0057|",Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityOK,2
AF7521,QK003-QK242,QK003,Mated,2nd,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK008,QK008,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9A_EnhanceSW,PhotosUsed,12A_Typical,UNK_A,secondary impression across the †arch area of the primary footwear impression.,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF7521,QK011,QK011,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK012,QK012,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,2
AF7521,QK017,QK017,Mated,0,1A_Value,Assn,M-Assn,SameDesign,UnsureMold,YesSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaLimit,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,3
AF7521,QK022-QK113,QK113,Nonmated,1st,1A_Value,Assn,N-Assn,SameDesign,UnsureMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF7521,QK022-QK113,QK022,Nonmated,2nd,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,YesSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF7521,QK027,QK027,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF7521,QK031,QK031,Nonmated,0,1A_Value,Excl,N-Excl,UnsureDesign,NULL,NULL,NULL,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,significant differences in wear in the heel led me to the conclusion of exclusion.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK034,QK034,Mated,0,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,3,"0467,0471|0473,0273|0398,0214|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK035,QK035,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,UnsureMold,YesSize,Wear same,5,"0217,0397|0222,0293|0624,0339|0367,1200|0536,1192|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,"unsure if the toe cap and the heel cap are hand applied - depends on manufacturing technique. If they are hand applied the RACs marked would be sufficient for identification, however due to now being able to confirm manufacturing technique can only say higher degree of assoc.",QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK038,QK038,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,UnsureMold,UnsureSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,,QualityLimit,QuantityAreaLimit,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF7521,QK047,QK047,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,DiffMold,YesSize,Wear different,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,slight difference in size /orientation of elements . but unable to definitively exclude.,QualityLimit,QuantityAreaLimit,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF7521,QK053,QK053,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,UnsureMold,NoSize,Wear different,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,3
AF7521,QK056,QK056,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF7521,QK060,QK060,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,NULL,NULL,NULL,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK064,QK064,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,no accidentals noted in scene impression. †There is still blood visible in the photos of the shoe impression as well which I would swab for DNA ;),QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF7521,QK066,QK066,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,YesSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Degree of wear in forefoot was the deciding factor for exclusion . I would definitely want to look at other shoes owned by this runner though ! †I am making the assumption that the footwear was found immediately after - because if there was a significant time delay before seizure - the degree of wear could be accounted for.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK072-QK244,QK244,Mated,1st,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,3,"0252,0298|0329,0302|0314,0389|",Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK072-QK244,QK072,Mated,2nd,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,5,"0310,0393|0327,0304|0333,0252|0347,0248|0255,0298|",Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK077-QK157,QK077,Nonmated,1st,1A_Value,Excl,N-Excl,SameDesign,SameMold,YesSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,"Similar degree of wear except more pronounced †in the heel of the crime scene impression than in the known, and small RAC's not in agreement.",QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK077-QK157,QK157,Nonmated,2nd,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK079,QK079,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,UnsureMold,YesSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK083,QK083,Mated,0,1A_Value,Excl,M-Excl,SameDesign,SameMold,YesSize,Wear same,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK085,QK085,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,I found one possible RAC in the unknown that was not present in the known but was unable to confirm it as accidental so could not exclude based on its absence in the known. It could have been debris on the footwear when it made the impression and now be missing.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityOK,1
AF7521,QK086,QK086,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,NULL,NULL,NULL,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK089,QK089,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,YesSize,Wear different,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK092,QK092,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,SameMold,NoSize,Wear different,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,"viscous nature of blood impressions / slight difference in size between toe and heel, however due to flexible nature of paper could not say for certain that size difference was definitive, therefore indications of non association",QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF7521,QK093,QK093,Mated,0,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,4,"0438,0071|0502,0234|0595,0849|0236,0378|",Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,"sometimes the known footwear photo you have chosen does not best show the RACs present on the footwear, as is the case here.",QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK096,QK096,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,there seemed to be some distortion between the scene impressions and the gel lift photo- possibly due to a stretching of the gel lift ? †,QualityLimit,QuantityAreaOK,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,3
AF7521,QK097,QK097,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,UnsureMold,YesSize,Wear different,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK101,QK101,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,SameMold,UnsureSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,"agreement in class characteristics in the heel - disagreement in overall size when considering the forefoot as well, but without information indicating that the two portions were deposited at the same time, unable to definitively exclude.",QualityLimit,QuantityAreaLimit,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF7521,QK102,QK102,Mated,0,1B_NoValue,NotSuitable,NoValue,NULL,NULL,NULL,NULL,0,NULL,NULL,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaLimit,DistortionLimit,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,3
AF7521,QK103,QK103,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionLimit,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF7521,QK104,QK104,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,2,"0547,0604|0579,0615|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF7521,QK107,QK107,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,UnsureMold,NoSize,Wear same,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Appears to be slightly different size and a couple of possible RACs in the scene impression that cannot be confirmed.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF7521,QK108-QK227,QK227,Nonmated,1st,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Thick mud matrix,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF7521,QK108-QK227,QK108,Nonmated,2nd,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,3
AF7521,QK109-QK275,QK275,Mated,1st,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK109-QK275,QK109,Mated,2nd,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK110,QK110,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,SameMold,UnsureSize,Wear different,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,eliminated on base of class characteristics,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK111-QK271,QK111,Mated,1st,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,9,"0237,0220|0366,0296|0384,0309|0463,0294|0464,0303|0466,0314|0533,0303|0557,0315|0380,0069|",Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK111-QK271,QK271,Mated,2nd,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,9,"0238,0216|0375,0288|0360,0295|0379,0304|0473,0311|0467,0299|0533,0302|0558,0313|0379,0068|",Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK116,QK116,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,secondary impressions as well as background textured surface affect clarity and reliability of any potential RACs,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF7521,QK117-QK146,QK146,Nonmated,1st,1A_Value,Assn,N-Assn,SameDesign,UnsureMold,YesSize,Wear same,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,3
AF7521,QK117-QK146,QK117,Nonmated,2nd,1A_Value,Assn,N-Assn,SameDesign,UnsureMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK119,QK119,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,UnsureMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaLimit,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,4
AF7521,QK123,QK123,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,UnsureMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF7521,QK127,QK127,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,UnsureMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,appears to be slight differences in wear †and possibly a slight size difference.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK129,QK129,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,DiffMold,NoSize,Wear different,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK133,QK133,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF7521,QK144,QK144,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,UnsureMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK149,QK149,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,DiffMold,UnsureSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK151,QK151,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,UnsureMold,NoSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF7521,QK153,QK153,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,22.5CCW,stepped on by other footwear,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
