AnonID,Cset,Mating,Phase,Q01_Q1value,Q02_Q2value,Q03_Caliber,Q04_Twist,Q05_LGnum,Q06_LGwidth,Q07_Rifling,Q08_Conclusion,Q09_Difficulty,Q10_Ammo,Q11_CircumQ1,Q12_CircumQ2,Q13_AmtRiflingQ1,Q14_AmtRiflingQ2
BPWZL,QQ6165,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BPWZL,QQ6179,Nonmated,Primary (2nd assignments),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoProb,Yes,Yes,66-100%,66-100%
BPWZL,QQ6179,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BPWZL,QQ6215,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,33-66%,33-66%
BPWZL,QQ6369,Nonmated,Primary (2nd assignments),Value,Value,Same,Same,CantTell,Diff,Same,Excl,VEasy,AmmoProb,Yes,No,66-100%,66-100%
BPWZL,QQ6369,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Norm,AmmoProb,Yes,No,66-100%,66-100%
BPWZL,QQ6382,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,66-100%
BPWZL,QQ6397,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BPWZL,QQ6482,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BPWZL,QQ6537,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoInc,Yes,No,66-100%,66-100%
BPWZL,QQ6602,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Diff,AmmoInc,No,No,66-100%,66-100%
BPWZL,QQ6712,Nonmated,Primary (2nd assignments),Value,NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na,na,na
BPWZL,QQ6712,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoDiff,No,No,66-100%,66-100%
BPWZL,QQ6850,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,CantTell,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BPWZL,QQ7054,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BPWZL,QQ7204,Nonmated,Primary (2nd assignments),Value,Value,Same,Same,Same,Diff,Same,Excl,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BPWZL,QQ7204,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BPWZL,QQ7293,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BPWZL,QQ7330,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Diff,AmmoProb,Yes,No,66-100%,66-100%
BPWZL,QQ7527,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BPWZL,QQ7556,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoDiff,No,No,33-66%,66-100%
BPWZL,QQ7644,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,No,No,66-100%,66-100%
BPWZL,QQ7723,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BPWZL,QQ7837,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BPWZL,QQ8111,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BPWZL,QQ8113,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoDiff,Yes,No,66-100%,66-100%
BPWZL,QQ8172,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,No,Yes,66-100%,66-100%
BPWZL,QQ8307,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BPWZL,QQ8351,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BPWZL,QQ8483,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoInc,Yes,Yes,66-100%,33-66%
BPWZL,QQ8616,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,66-100%
BPWZL,QQ8633,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRAJL,QQ5036,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRAJL,QQ5231,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRAJL,QQ5273,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Diff,Same,Excl,Norm,AmmoProb,Yes,No,66-100%,33-66%
BRAJL,QQ5286,Nonmated,Supplemental,Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRAJL,QQ5315,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRAJL,QQ5343,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRAJL,QQ5493,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRAJL,QQ5495,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,33-66%
BRAJL,QQ5506,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,No,66-100%,66-100%
BRAJL,QQ5513,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Norm,AmmoPrNo,Yes,Yes,66-100%,66-100%
BRAJL,QQ5558,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BRAJL,QQ5758,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BRAJL,QQ5781,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Diff,Same,Excl,Norm,AmmoDiff,No,Yes,66-100%,66-100%
BRAJL,QQ5841,Nonmated,Supplemental,Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BRAJL,QQ5970,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoInc,No,No,33-66%,33-66%
BRAJL,QQ6042,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoDiff,No,No,33-66%,66-100%
BRAJL,QQ6046,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Norm,AmmoProb,Yes,No,66-100%,33-66%
BRAJL,QQ6346,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BRAJL,QQ6386,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,ID,Norm,AmmoProb,No,No,66-100%,66-100%
BRAJL,QQ6496,Nonmated,Supplemental,Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRAJL,QQ6532,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRAJL,QQ6590,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BRAJL,QQ6843,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoDiff,No,No,66-100%,33-66%
BRAJL,QQ6886,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoDiff,No,No,33-66%,66-100%
BRAJL,QQ6927,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoPrNo,Yes,Yes,66-100%,66-100%
BRAJL,QQ7081,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,No,66-100%,66-100%
BRAJL,QQ7190,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,CantTell,Same,Insuff,Norm,AmmoDiff,Yes,No,66-100%,33-66%
BRAJL,QQ7213,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,33-66%,33-66%
BRAJL,QQ7223,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BRAJL,QQ7409,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoProb,Yes,Yes,66-100%,66-100%
BRAJL,QQ7462,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRAJL,QQ7470,Mated,Primary (2nd assignments),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,Yes,33-66%,66-100%
BRAJL,QQ7470,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,Yes,66-100%,66-100%
BRAJL,QQ7627,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BRAJL,QQ7794,Mated,Primary (2nd assignments),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BRAJL,QQ7794,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoInc,No,No,66-100%,66-100%
BRAJL,QQ7930,Nonmated,Primary (2nd assignments),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRAJL,QQ7930,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRAJL,QQ8002,Mated,Primary (2nd assignments),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoDiff,No,No,66-100%,33-66%
BRAJL,QQ8002,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoDiff,No,No,66-100%,33-66%
BRAJL,QQ8039,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Norm,AmmoDiff,Yes,No,66-100%,33-66%
BRAJL,QQ8166,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BRAJL,QQ8218,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRAJL,QQ8457,Nonmated,Primary (2nd assignments),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRAJL,QQ8457,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRAJL,QQ8503,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Same,Diff,Same,Excl,Easy,AmmoDiff,Yes,Yes,66-100%,66-100%
BRAJL,QQ8538,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoDiff,Yes,Yes,66-100%,66-100%
BRAJL,QQ8636,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Norm,AmmoDiff,No,No,66-100%,66-100%
BRAJL,QQ8660,Mated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,ID,Easy,AmmoProb,Yes,No,66-100%,66-100%
BRAJL,QQ8812,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoInc,Yes,Yes,66-100%,66-100%
BRAJL,QQ8902,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,33-66%,33-66%
BRAJL,QQ8923,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,No,66-100%,33-66%
BRDGK,QQ5325,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanID,Norm,AmmoInc,No,No,33-66%,33-66%
BRDGK,QQ5635,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoPrNo,Yes,Yes,66-100%,66-100%
BRDGK,QQ5776,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,ID,Norm,AmmoProb,Yes,No,66-100%,33-66%
BRDGK,QQ5907,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRDGK,QQ5925,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Norm,AmmoDiff,Yes,Yes,66-100%,33-66%
BRDGK,QQ5965,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRDGK,QQ6265,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,LeanID,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRDGK,QQ6459,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRDGK,QQ6650,Mated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,ID,Norm,AmmoSame,No,No,33-66%,33-66%
BRDGK,QQ6972,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,CantTell,ID,Norm,AmmoDiff,No,No,33-66%,66-100%
BRDGK,QQ7141,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BRDGK,QQ7306,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,CantTell,LeanID,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRDGK,QQ7527,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanID,Norm,AmmoProb,No,No,33-66%,33-66%
BRDGK,QQ7837,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BRDGK,QQ8021,Mated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,LeanID,Norm,AmmoSame,Yes,No,66-100%,33-66%
BRDGK,QQ8054,Mated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,ID,Norm,AmmoProb,No,No,33-66%,33-66%
BRDGK,QQ8087,Mated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,LeanID,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRDGK,QQ8089,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Diff,Same,Same,LeanID,Norm,AmmoProb,No,No,33-66%,33-66%
BRDGK,QQ8111,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoSame,Yes,Yes,66-100%,66-100%
BRDGK,QQ8182,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,CantTell,LeanID,Norm,AmmoDiff,No,No,33-66%,33-66%
BRDGK,QQ8227,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,ID,Norm,AmmoDiff,No,No,33-66%,33-66%
BRDGK,QQ8258,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Diff,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BRDGK,QQ8295,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BRDGK,QQ8410,Mated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,ID,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRDGK,QQ8416,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,LeanID,Norm,AmmoProb,Yes,No,66-100%,33-66%
BRDGK,QQ8421,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Diff,Excl,VEasy,AmmoDiff,No,No,33-66%,33-66%
BRDGK,QQ8483,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,LeanID,Norm,AmmoProb,Yes,No,66-100%,33-66%
BRDGK,QQ8594,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BRDGK,QQ8745,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,CantTell,Excl,VEasy,AmmoProb,Yes,No,66-100%,33-66%
BRWNX,QQ5315,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BRWNX,QQ5362,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BRWNX,QQ5654,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,No,No,66-100%,66-100%
BRWNX,QQ5983,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BRWNX,QQ6046,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,CantTell,Same,LeanExcl,Diff,AmmoInc,Yes,No,66-100%,66-100%
BRWNX,QQ6323,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoSame,Yes,Yes,66-100%,66-100%
BRWNX,QQ6397,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BRWNX,QQ6584,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BRWNX,QQ6804,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,No,66-100%,66-100%
BRWNX,QQ7040,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BRWNX,QQ7054,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BRWNX,QQ7081,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,LeanID,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BRWNX,QQ7239,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BRWNX,QQ7294,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BRWNX,QQ7409,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BRWNX,QQ7424,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BRWNX,QQ7627,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Diff,AmmoProb,No,No,66-100%,66-100%
BRWNX,QQ7761,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoSame,Yes,Yes,66-100%,66-100%
BRWNX,QQ7907,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,No,No,66-100%,66-100%
BRWNX,QQ7914,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,33-66%
BRWNX,QQ8113,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BRWNX,QQ8279,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,ID,Norm,AmmoPrNo,No,Yes,66-100%,66-100%
BRWNX,QQ8401,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BRWNX,QQ8727,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,No,No,66-100%,66-100%
BRWNX,QQ8886,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Same,Diff,Same,Excl,Easy,AmmoDiff,No,No,66-100%,66-100%
BSLUQ,QQ5046,Nonmated,Primary (2nd assignments),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoProb,Yes,Yes,66-100%,66-100%
BSLUQ,QQ5046,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoSame,Yes,No,66-100%,33-66%
BSLUQ,QQ5145,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoSame,No,No,66-100%,66-100%
BSLUQ,QQ5180,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,Yes,No,66-100%,66-100%
BSLUQ,QQ5410,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,No,No,66-100%,66-100%
BSLUQ,QQ5477,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BSLUQ,QQ5585,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Diff,Diff,Same,Excl,Easy,AmmoDiff,No,No,66-100%,66-100%
BSLUQ,QQ5644,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoSame,Yes,No,66-100%,66-100%
BSLUQ,QQ5675,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,No,No,66-100%,66-100%
BSLUQ,QQ5911,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,No,Yes,66-100%,66-100%
BSLUQ,QQ5930,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,LeanID,Norm,AmmoSame,Yes,No,66-100%,66-100%
BSLUQ,QQ5972,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BSLUQ,QQ6037,Nonmated,Supplemental,NV,NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na,na,na
BSLUQ,QQ6070,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BSLUQ,QQ6144,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Norm,AmmoSame,Yes,No,66-100%,66-100%
BSLUQ,QQ6159,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BSLUQ,QQ6275,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoDiff,Yes,Yes,66-100%,66-100%
BSLUQ,QQ6278,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoSame,No,No,66-100%,66-100%
BSLUQ,QQ6305,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BSLUQ,QQ6506,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoSame,Yes,Yes,66-100%,66-100%
BSLUQ,QQ6599,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Diff,Diff,Same,Excl,Easy,AmmoDiff,Yes,No,66-100%,66-100%
BSLUQ,QQ6658,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoSame,No,Yes,66-100%,66-100%
BSLUQ,QQ6676,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoPrNo,Yes,Yes,66-100%,66-100%
BSLUQ,QQ6806,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,Yes,66-100%,66-100%
BSLUQ,QQ6862,Mated,Supplemental,Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BSLUQ,QQ6968,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoDiff,No,No,66-100%,66-100%
BSLUQ,QQ7030,Nonmated,Primary (2nd assignments),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BSLUQ,QQ7030,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoDiff,No,No,66-100%,66-100%
BSLUQ,QQ7051,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoSame,Yes,No,66-100%,66-100%
BSLUQ,QQ7055,Nonmated,Primary (2nd assignments),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BSLUQ,QQ7055,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BSLUQ,QQ7144,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,ID,Norm,AmmoSame,No,No,66-100%,66-100%
