AnonID,Cset,Mating,Phase,K01_Q1value,K03_Caliber,K04_Twist,K05_LGnum,K06_LGwidth,K07_Rifling,K08_Conclusion,K09_Difficulty,K10_Comparability,K11_CircumQ1,K12_AmtRiflingQ1
BUCMP,KQ1759,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,VDiff,LowRepro,No,33-66%
BUCMP,KQ2117,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,Yes,66-100%
BUCMP,KQ2316,Mated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,ID,Diff,LowRepro,Yes,66-100%
BUCMP,KQ2385,Nonmated,Primary (Baseline),Value,Same,Same,Diff,Diff,Same,Excl,Norm,LowRepro,No,66-100%
BUCMP,KQ2574,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,Norm,HiRepro,No,01-33%
BUCMP,KQ3038,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,Yes,66-100%
BUCMP,KQ3293,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BUCMP,KQ3325,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,No,66-100%
BUCMP,KQ3326,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,LowRepro,Yes,66-100%
BUCMP,KQ3600,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,VDiff,ModRepro,No,66-100%
BUCMP,KQ3666,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,ModRepro,Yes,66-100%
BUCMP,KQ3723,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,VEasy,HiRepro,No,66-100%
BUCMP,KQ4024,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Norm,HiRepro,No,66-100%
BUCMP,KQ4090,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,No,33-66%
BUCMP,KQ4155,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,Yes,66-100%
BUCMP,KQ4362,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,01-33%
BUCMP,KQ4474,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,Yes,66-100%
BUCMP,KQ4533,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,LeanExcl,Diff,ModRepro,Yes,33-66%
BUCMP,KQ4708,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,No,66-100%
BUCMP,KQ4757,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,LowRepro,No,66-100%
BUCMP,KQ4839,Nonmated,Primary (Baseline),Value,Same,Same,Diff,Diff,Same,Excl,VEasy,ModRepro,Yes,66-100%
BUCMP,KQ4869,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,LeanExcl,Diff,LowRepro,Yes,66-100%
BUHNN,KQ1092,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,No,66-100%
BUHNN,KQ1205,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,LowRepro,Yes,66-100%
BUHNN,KQ1292,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BUHNN,KQ1401,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,CantTell,Same,LeanExcl,Diff,HiRepro,Yes,01-33%
BUHNN,KQ1409,Nonmated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BUHNN,KQ1560,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BUHNN,KQ1622,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,Yes,66-100%
BUHNN,KQ1774,Mated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Diff,LowRepro,Yes,01-33%
BUHNN,KQ1801,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,No,33-66%
BUHNN,KQ1865,Mated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Diff,LowRepro,Yes,66-100%
BUHNN,KQ1876,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,HiRepro,Yes,66-100%
BUHNN,KQ2117,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,HiRepro,Yes,66-100%
BUHNN,KQ2172,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BUHNN,KQ2174,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,HiRepro,Yes,66-100%
BUHNN,KQ2310,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,HiRepro,Yes,66-100%
BUHNN,KQ2381,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,No,33-66%
BUHNN,KQ2445,Nonmated,Primary (Baseline),NV,CantTell,CantTell,CantTell,CantTell,Same,NoValue,na,na,na,na
BUHNN,KQ2650,Nonmated,Primary (2nd assignments),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BUHNN,KQ2650,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Diff,LowRepro,No,01-33%
BUHNN,KQ2656,Nonmated,Primary (Baseline),NV,CantTell,Same,CantTell,CantTell,Same,NoValue,na,na,na,na
BUHNN,KQ2705,Nonmated,Primary (2nd assignments),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BUHNN,KQ2705,Nonmated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BUHNN,KQ2730,Nonmated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BUHNN,KQ3018,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BUHNN,KQ3047,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BUHNN,KQ3079,Nonmated,Primary (2nd assignments),Value,Same,Same,Same,Diff,Same,Excl,VEasy,LowRepro,Yes,66-100%
BUHNN,KQ3079,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,ModRepro,Yes,66-100%
BUHNN,KQ3325,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,ModRepro,Yes,66-100%
BUHNN,KQ3418,Mated,Primary (Baseline),NV,Same,Same,CantTell,Same,Same,NoValue,na,na,na,na
BUHNN,KQ3460,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BUHNN,KQ3543,Nonmated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BUHNN,KQ3721,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,Yes,66-100%
BUHNN,KQ3942,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,No,33-66%
BUHNN,KQ3942,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,33-66%
BUHNN,KQ4015,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BUHNN,KQ4024,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,ModRepro,No,66-100%
BUHNN,KQ4110,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BUHNN,KQ4184,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,Yes,66-100%
BUHNN,KQ4264,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,33-66%
BUHNN,KQ4362,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,01-33%
BUHNN,KQ4474,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,Yes,66-100%
BUHNN,KQ4478,Nonmated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BUHNN,KQ4483,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Diff,ModRepro,No,66-100%
BUHNN,KQ4502,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BUHNN,KQ4509,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,Yes,66-100%
BUHNN,KQ4603,Nonmated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,Excl,Diff,HiRepro,No,66-100%
BUHNN,KQ4603,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Excl,VDiff,HiRepro,Yes,33-66%
BUHNN,KQ4739,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,ModRepro,No,33-66%
BUHNN,KQ4802,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,CantTell,Same,Insuff,Diff,ModRepro,No,01-33%
BUHNN,KQ4903,Nonmated,Primary (Baseline),NV,CantTell,Same,CantTell,CantTell,Same,NoValue,na,na,na,na
BUVDR,KQ1050,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BUVDR,KQ1297,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,No,66-100%
BUVDR,KQ1316,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,Yes,66-100%
BUVDR,KQ1355,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BUVDR,KQ1515,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Norm,LowRepro,Yes,66-100%
BUVDR,KQ1796,Nonmated,Primary (Baseline),Value,Same,Same,Diff,Diff,Same,Excl,VEasy,ModRepro,No,66-100%
BUVDR,KQ1880,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,No,66-100%
BUVDR,KQ1930,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BUVDR,KQ2084,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,ModRepro,Yes,66-100%
BUVDR,KQ2111,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BUVDR,KQ2187,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,Yes,66-100%
BUVDR,KQ2243,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Norm,LowRepro,Yes,66-100%
BUVDR,KQ2299,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,Yes,66-100%
BUVDR,KQ2307,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,HiRepro,Yes,01-33%
BUVDR,KQ2329,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,No,66-100%
BUVDR,KQ2498,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,ModRepro,Yes,66-100%
BUVDR,KQ2564,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,Yes,66-100%
BUVDR,KQ2967,Nonmated,Primary (Baseline),Value,CantTell,Same,Diff,Diff,Same,Excl,VEasy,HiRepro,No,66-100%
BUVDR,KQ3053,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BUVDR,KQ3147,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,Yes,66-100%
BUVDR,KQ3430,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BUVDR,KQ3497,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,Yes,66-100%
BUVDR,KQ3652,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,Yes,66-100%
BUVDR,KQ3699,Mated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,Yes,66-100%
BUVDR,KQ3741,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,No,66-100%
BUVDR,KQ3937,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,No,66-100%
BUVDR,KQ4068,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,HiRepro,No,33-66%
BUVDR,KQ4166,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BUVDR,KQ4207,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BUVDR,KQ4252,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BUVDR,KQ4271,Mated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Norm,LowRepro,Yes,66-100%
BUVDR,KQ4369,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BUVDR,KQ4407,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BUVDR,KQ4523,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BUVDR,KQ4625,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BUVDR,KQ4664,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BUVDR,KQ4793,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,No,66-100%
BUVDR,KQ4845,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanID,Norm,HiRepro,No,66-100%
BUVDR,KQ4898,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BVTBR,KQ1403,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BVTBR,KQ1492,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BVTBR,KQ1625,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,33-66%
BVTBR,KQ1768,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BVTBR,KQ2053,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BVTBR,KQ2114,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BVTBR,KQ2173,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,ModRepro,No,66-100%
BVTBR,KQ2294,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BVTBR,KQ2337,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BVTBR,KQ2359,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,33-66%
BVTBR,KQ2578,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BVTBR,KQ2582,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,Yes,66-100%
BVTBR,KQ2835,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BVTBR,KQ3000,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BVTBR,KQ3138,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,No,66-100%
BVTBR,KQ3382,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BVTBR,KQ3437,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,ModRepro,No,33-66%
BVTBR,KQ3544,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BVTBR,KQ3545,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,VEasy,ModRepro,No,33-66%
BVTBR,KQ3573,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,Yes,66-100%
BVTBR,KQ3681,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,Yes,66-100%
BVTBR,KQ3716,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Norm,HiRepro,No,33-66%
BVTBR,KQ3735,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BVTBR,KQ3873,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BVTBR,KQ3970,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BVTBR,KQ3996,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,No,66-100%
BVTBR,KQ4004,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BVTBR,KQ4041,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,LowRepro,Yes,66-100%
BVTBR,KQ4269,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BVTBR,KQ4279,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,Yes,66-100%
BVTBR,KQ4347,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,LeanExcl,Diff,ModRepro,No,66-100%
BVTBR,KQ4349,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,Yes,66-100%
BVTBR,KQ4422,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,No,66-100%
BVTBR,KQ4461,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BVTBR,KQ4485,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BVWVB,KQ1027,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BVWVB,KQ1302,Nonmated,Supplemental,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BVWVB,KQ1395,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BVWVB,KQ1421,Nonmated,Supplemental,Value,CantTell,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,No,66-100%
BVWVB,KQ1477,Mated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BVWVB,KQ1486,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,Insuff,Easy,HiRepro,Yes,66-100%
BVWVB,KQ1759,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,No,66-100%
BVWVB,KQ1864,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BVWVB,KQ1931,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,Yes,66-100%
BVWVB,KQ2110,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,LowRepro,Yes,66-100%
BVWVB,KQ2180,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BVWVB,KQ2225,Mated,Primary (Baseline),Value,CantTell,CantTell,CantTell,CantTell,Same,Insuff,Diff,LowRepro,No,33-66%
BVWVB,KQ2298,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BVWVB,KQ2593,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BVWVB,KQ2602,Nonmated,Supplemental,Value,CantTell,Same,Same,CantTell,Same,Insuff,Norm,ModRepro,Yes,66-100%
BVWVB,KQ2817,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BVWVB,KQ2986,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BVWVB,KQ3012,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BVWVB,KQ3038,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BVWVB,KQ3600,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BVWVB,KQ3966,Mated,Primary (Baseline),NV,Same,Same,Same,CantTell,Same,NoValue,na,na,na,na
BVWVB,KQ4115,Nonmated,Primary (Baseline),Value,Same,CantTell,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BVWVB,KQ4155,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BVWVB,KQ4230,Nonmated,Supplemental,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BVWVB,KQ4324,Mated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BVWVB,KQ4524,Nonmated,Primary (Baseline),NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na
BVWVB,KQ4530,Nonmated,Supplemental,Value,CantTell,CantTell,CantTell,Same,Same,LeanExcl,Norm,ModRepro,No,33-66%
BVWVB,KQ4622,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Easy,HiRepro,Yes,66-100%
BVWVB,KQ4642,Nonmated,Supplemental,Value,CantTell,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,No,66-100%
BVWVB,KQ4708,Mated,Primary (Baseline),NV,CantTell,Same,Same,Same,Same,NoValue,na,na,na,na
BVWVB,KQ4811,Mated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,ID,Norm,ModRepro,No,66-100%
BVWVB,KQ4896,Nonmated,Supplemental,Value,CantTell,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BVYKJ,KQ1135,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanID,Norm,LowRepro,No,33-66%
BVYKJ,KQ1148,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,HiRepro,No,66-100%
BVYKJ,KQ1346,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BVYKJ,KQ1504,Mated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,ID,Norm,HiRepro,No,33-66%
BVYKJ,KQ1568,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,01-33%
BVYKJ,KQ1675,Mated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BVYKJ,KQ2364,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,No,66-100%
BVYKJ,KQ2591,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BVYKJ,KQ2645,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Norm,ModRepro,Yes,66-100%
BVYKJ,KQ3082,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BVYKJ,KQ3188,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BVYKJ,KQ3683,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,Yes,66-100%
BVYKJ,KQ3805,Mated,Primary (Baseline),NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na
BVYKJ,KQ3869,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BVYKJ,KQ4006,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BVYKJ,KQ4034,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BVYKJ,KQ4381,Mated,Primary (Baseline),Value,CantTell,CantTell,CantTell,Same,Same,Insuff,Norm,HiRepro,No,01-33%
BVYKJ,KQ4391,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BVYKJ,KQ4628,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,No,66-100%
BVYKJ,KQ4809,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BVZMF,KQ1259,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BVZMF,KQ1404,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BVZMF,KQ1553,Mated,Supplemental,Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,No,66-100%
BVZMF,KQ1562,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Diff,Excl,Diff,ModRepro,Yes,66-100%
BVZMF,KQ1617,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,01-33%
BVZMF,KQ1747,Nonmated,Primary (Baseline),Value,CantTell,CantTell,CantTell,Same,Same,Insuff,Diff,ModRepro,No,01-33%
BVZMF,KQ1892,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,No,33-66%
BVZMF,KQ1903,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
