exID,pairID,responseID,ground_truth,reported_difficulty,value_decision,response3,response5,ds
71,173,6442,N,2,A_OFVAL,1,1,1
71,176,6443,N,NA,C_NOVAL,NA,NA,1
71,177,6444,N,3,A_OFVAL,1,1,1
71,179,6445,M,NA,C_NOVAL,NA,NA,0
71,181,6446,M,2,A_OFVAL,3,5,0
71,183,6447,M,4,A_OFVAL,3,5,0
71,184,6448,N,3,B_LIMVAL,1,1,1
71,186,6449,N,NA,C_NOVAL,NA,NA,1
71,189,6450,N,2,A_OFVAL,1,1,1
71,193,6451,M,3,B_LIMVAL,2,3,0
71,195,6452,N,2,A_OFVAL,1,1,1
71,199,6453,N,NA,C_NOVAL,NA,NA,1
71,200,6454,N,3,A_OFVAL,1,1,1
71,202,6455,N,NA,C_NOVAL,NA,NA,1
71,203,6456,M,3,B_LIMVAL,2,3,0
71,209,6457,N,NA,C_NOVAL,NA,NA,1
71,211,6458,N,2,A_OFVAL,1,1,1
71,212,6459,N,2,A_OFVAL,1,1,1
71,214,6460,N,NA,C_NOVAL,NA,NA,1
71,215,6461,N,2,A_OFVAL,1,1,1
71,223,6462,N,3,A_OFVAL,1,1,1
71,226,6463,N,4,A_OFVAL,1,1,1
71,228,6464,N,NA,C_NOVAL,NA,NA,1
71,231,6465,M,3,A_OFVAL,3,5,0
71,241,6466,N,2,A_OFVAL,1,1,1
71,245,6467,N,2,B_LIMVAL,1,1,1
71,246,6468,N,3,B_LIMVAL,2,2,1
71,249,6469,N,2,A_OFVAL,1,1,1
71,252,6470,M,4,B_LIMVAL,3,5,0
71,254,6471,N,NA,C_NOVAL,NA,NA,1
71,255,6472,M,2,A_OFVAL,3,5,0
71,257,6473,N,2,A_OFVAL,1,1,1
71,266,6474,N,2,B_LIMVAL,1,1,1
71,267,6475,M,NA,C_NOVAL,NA,NA,0
71,268,6476,N,1,A_OFVAL,1,1,1
71,269,6477,N,NA,C_NOVAL,NA,NA,1
71,271,6478,N,2,A_OFVAL,1,1,1
71,272,6479,M,NA,C_NOVAL,NA,NA,0
71,277,6480,N,3,A_OFVAL,1,1,1
71,280,6481,N,3,A_OFVAL,2,2,1
71,281,6482,N,NA,C_NOVAL,NA,NA,1
71,284,6483,N,3,A_OFVAL,1,1,1
71,285,6484,N,NA,C_NOVAL,NA,NA,1
71,288,6485,M,3,A_OFVAL,3,5,0
71,291,6486,N,3,B_LIMVAL,1,1,1
71,295,6487,N,2,A_OFVAL,1,1,1
71,296,6488,N,3,A_OFVAL,2,3,1
72,1,6489,N,2,A_OFVAL,1,1,1
72,6,6490,M,NA,C_NOVAL,NA,NA,0
72,8,6491,N,2,A_OFVAL,1,1,1
72,10,6492,N,2,A_OFVAL,1,1,1
72,12,6493,N,3,A_OFVAL,1,1,1
72,14,6494,N,3,B_LIMVAL,1,1,1
72,18,6495,N,3,A_OFVAL,1,1,1
72,21,6496,N,3,A_OFVAL,1,1,1
72,24,6497,N,NA,C_NOVAL,NA,NA,1
72,26,6498,M,4,B_LIMVAL,2,4,0
72,36,6499,N,3,A_OFVAL,1,1,1
72,39,6500,N,NA,C_NOVAL,NA,NA,1
72,40,6501,M,4,B_LIMVAL,3,5,0
72,43,6502,N,4,B_LIMVAL,2,2,1
72,45,6503,M,2,A_OFVAL,3,5,0
72,50,6504,N,1,A_OFVAL,1,1,1
72,63,6505,N,2,A_OFVAL,1,1,1
72,64,6506,N,NA,C_NOVAL,NA,NA,1
72,68,6507,N,3,A_OFVAL,2,2,1
72,69,6508,N,3,A_OFVAL,1,1,1
72,70,6509,N,4,B_LIMVAL,1,1,1
72,71,6510,N,4,B_LIMVAL,1,1,1
72,75,6511,N,1,B_LIMVAL,1,1,1
72,76,6512,N,2,A_OFVAL,1,1,1
72,81,6513,N,4,A_OFVAL,1,1,1
72,83,6514,N,3,A_OFVAL,1,1,1
72,84,6515,N,3,B_LIMVAL,1,1,1
72,87,6516,M,3,A_OFVAL,1,1,0
72,92,6517,N,NA,C_NOVAL,NA,NA,1
72,95,6518,N,2,A_OFVAL,1,1,1
72,99,6519,N,3,B_LIMVAL,1,1,1
72,101,6520,M,NA,C_NOVAL,NA,NA,0
72,105,6521,N,2,A_OFVAL,1,1,1
72,106,6522,N,4,B_LIMVAL,1,1,1
72,107,6523,N,2,A_OFVAL,1,1,1
72,111,6524,N,1,A_OFVAL,1,1,1
72,113,6525,M,NA,C_NOVAL,NA,NA,0
72,115,6526,N,3,B_LIMVAL,1,1,1
72,116,6527,N,4,B_LIMVAL,1,1,1
72,117,6528,N,2,B_LIMVAL,1,1,1
72,122,6529,N,3,A_OFVAL,1,1,1
72,129,6530,N,2,A_OFVAL,1,1,1
72,130,6531,N,2,A_OFVAL,1,1,1
72,140,6532,N,2,A_OFVAL,1,1,1
72,142,6533,N,NA,C_NOVAL,NA,NA,1
72,148,6534,N,3,A_OFVAL,1,1,1
72,155,6535,N,NA,C_NOVAL,NA,NA,1
72,158,6536,N,NA,C_NOVAL,NA,NA,1
72,159,6537,N,2,A_OFVAL,1,1,1
72,161,6538,M,3,A_OFVAL,3,5,0
72,165,6539,N,4,A_OFVAL,1,1,1
72,168,6540,M,4,B_LIMVAL,2,2,0
72,169,6541,N,2,A_OFVAL,1,1,1
72,170,6542,N,4,B_LIMVAL,1,1,1
72,175,6543,N,3,A_OFVAL,1,1,1
72,178,6544,N,2,B_LIMVAL,1,1,1
72,179,6545,M,4,B_LIMVAL,2,4,0
72,182,6546,N,4,A_OFVAL,1,1,1
72,184,6547,N,NA,C_NOVAL,NA,NA,1
72,185,6548,M,2,B_LIMVAL,3,5,0
72,186,6549,N,4,B_LIMVAL,1,1,1
72,189,6550,N,3,A_OFVAL,1,1,1
72,190,6551,N,2,A_OFVAL,1,1,1
72,194,6552,N,NA,C_NOVAL,NA,NA,1
72,196,6553,M,NA,C_NOVAL,NA,NA,0
72,198,6554,N,NA,C_NOVAL,NA,NA,1
72,200,6555,N,3,A_OFVAL,1,1,1
72,203,6556,M,4,A_OFVAL,3,5,0
72,204,6557,N,3,B_LIMVAL,1,1,1
72,207,6558,N,2,B_LIMVAL,1,1,1
72,208,6559,M,3,A_OFVAL,3,5,0
72,209,6560,N,NA,C_NOVAL,NA,NA,1
72,212,6561,N,3,A_OFVAL,1,1,1
72,214,6562,N,3,B_LIMVAL,1,1,1
72,215,6563,N,2,A_OFVAL,1,1,1
72,216,6564,N,4,B_LIMVAL,1,1,1
72,225,6565,N,2,A_OFVAL,1,1,1
72,227,6566,N,1,A_OFVAL,1,1,1
72,236,6567,M,3,A_OFVAL,3,5,0
72,241,6568,N,2,A_OFVAL,1,1,1
72,246,6569,N,NA,C_NOVAL,NA,NA,1
72,248,6570,N,NA,C_NOVAL,NA,NA,1
72,252,6571,M,3,A_OFVAL,3,5,0
72,257,6572,N,2,A_OFVAL,1,1,1
72,258,6573,M,4,B_LIMVAL,2,4,0
72,259,6574,N,2,A_OFVAL,1,1,1
72,262,6575,N,4,B_LIMVAL,2,2,1
72,265,6576,N,3,A_OFVAL,1,1,1
72,266,6577,N,3,B_LIMVAL,1,1,1
72,268,6578,N,2,A_OFVAL,1,1,1
72,271,6579,N,2,A_OFVAL,1,1,1
72,275,6580,N,3,A_OFVAL,1,1,1
72,276,6581,M,4,B_LIMVAL,2,4,0
72,277,6582,N,2,A_OFVAL,1,1,1
72,283,6583,N,NA,C_NOVAL,NA,NA,1
72,286,6584,M,3,A_OFVAL,3,5,0
72,290,6585,N,NA,C_NOVAL,NA,NA,1
72,291,6586,N,4,B_LIMVAL,1,1,1
72,293,6587,N,1,A_OFVAL,1,1,1
72,294,6588,N,3,A_OFVAL,2,3,1
73,2,6589,M,2,A_OFVAL,3,5,0
73,8,6590,N,1,A_OFVAL,1,1,1
73,12,6591,N,2,A_OFVAL,1,1,1
73,30,6592,M,3,A_OFVAL,3,5,0
73,32,6593,N,3,A_OFVAL,2,3,1
73,33,6594,N,4,A_OFVAL,2,3,1
73,41,6595,N,1,A_OFVAL,1,1,1
73,43,6596,N,3,A_OFVAL,1,1,1
73,52,6597,N,3,A_OFVAL,1,1,1
73,55,6598,N,3,B_LIMVAL,2,3,1
73,60,6599,M,3,A_OFVAL,3,5,0
73,77,6600,N,1,A_OFVAL,1,1,1
73,79,6601,N,NA,C_NOVAL,NA,NA,1
73,86,6602,N,2,A_OFVAL,1,1,1
73,100,6603,N,1,A_OFVAL,1,1,1
73,116,6604,N,3,A_OFVAL,1,1,1
73,126,6605,N,3,A_OFVAL,1,1,1
73,131,6606,N,3,A_OFVAL,1,1,1
73,141,6607,N,4,A_OFVAL,1,1,1
73,145,6608,M,3,A_OFVAL,1,1,0
73,162,6609,N,3,A_OFVAL,1,1,1
73,165,6610,N,4,A_OFVAL,1,1,1
73,170,6611,N,2,B_LIMVAL,1,1,1
73,177,6612,N,4,A_OFVAL,1,1,1
73,186,6613,N,2,A_OFVAL,1,1,1
73,189,6614,N,2,A_OFVAL,1,1,1
73,207,6615,N,1,A_OFVAL,1,1,1
73,209,6616,N,2,B_LIMVAL,1,1,1
73,224,6617,N,3,A_OFVAL,1,1,1
73,225,6618,N,3,A_OFVAL,1,1,1
73,228,6619,N,NA,C_NOVAL,NA,NA,1
73,241,6620,N,2,A_OFVAL,1,1,1
73,243,6621,M,3,A_OFVAL,2,4,0
73,244,6622,M,2,A_OFVAL,3,5,0
73,245,6623,N,4,B_LIMVAL,1,1,1
73,251,6624,M,2,A_OFVAL,3,5,0
73,259,6625,N,1,A_OFVAL,1,1,1
73,266,6626,N,2,A_OFVAL,1,1,1
73,271,6627,N,1,A_OFVAL,1,1,1
73,285,6628,N,2,A_OFVAL,1,1,1
73,296,6629,N,4,A_OFVAL,2,2,1
74,1,6630,N,3,A_OFVAL,1,1,1
74,2,6631,M,3,A_OFVAL,3,5,0
74,3,6632,N,4,A_OFVAL,1,1,1
74,5,6633,N,4,A_OFVAL,1,1,1
74,18,6634,N,3,A_OFVAL,1,1,1
74,21,6635,N,3,A_OFVAL,2,3,1
74,22,6636,M,2,A_OFVAL,3,5,0
74,25,6637,M,4,A_OFVAL,2,4,0
74,29,6638,N,3,A_OFVAL,1,1,1
74,31,6639,N,3,A_OFVAL,1,1,1
74,32,6640,N,NA,C_NOVAL,NA,NA,1
74,33,6641,N,4,B_LIMVAL,2,3,1
74,34,6642,M,3,A_OFVAL,3,5,0
74,36,6643,N,3,A_OFVAL,2,2,1
74,38,6644,M,3,B_LIMVAL,2,3,0
74,41,6645,N,1,A_OFVAL,1,1,1
74,44,6646,N,3,A_OFVAL,2,2,1
74,47,6647,M,4,A_OFVAL,3,5,0
74,48,6648,N,3,A_OFVAL,2,3,1
74,49,6649,N,3,A_OFVAL,1,1,1
74,55,6650,N,4,A_OFVAL,2,3,1
74,60,6651,M,3,A_OFVAL,3,5,0
74,68,6652,N,4,A_OFVAL,2,3,1
74,71,6653,N,3,B_LIMVAL,2,3,1
74,72,6654,N,3,A_OFVAL,2,2,1
74,75,6655,N,3,B_LIMVAL,2,2,1
74,78,6656,N,4,A_OFVAL,2,2,1
74,84,6657,N,3,B_LIMVAL,2,3,1
74,86,6658,N,3,A_OFVAL,1,1,1
74,90,6659,N,4,A_OFVAL,2,3,1
74,98,6660,M,3,B_LIMVAL,2,3,0
74,99,6661,N,4,A_OFVAL,2,3,1
74,100,6662,N,3,A_OFVAL,1,1,1
74,104,6663,N,3,B_LIMVAL,1,1,1
74,105,6664,N,2,A_OFVAL,1,1,1
74,106,6665,N,4,A_OFVAL,2,3,1
74,107,6666,N,3,A_OFVAL,1,1,1
74,110,6667,M,NA,C_NOVAL,NA,NA,0
74,111,6668,N,2,A_OFVAL,1,1,1
74,112,6669,N,3,A_OFVAL,2,3,1
74,118,6670,N,4,A_OFVAL,1,1,1
74,119,6671,N,NA,C_NOVAL,NA,NA,1
74,123,6672,N,4,A_OFVAL,1,1,1
74,124,6673,N,3,A_OFVAL,2,3,1
74,125,6674,M,4,A_OFVAL,3,5,0
74,126,6675,N,3,A_OFVAL,1,1,1
74,128,6676,N,4,A_OFVAL,1,1,1
74,130,6677,N,3,A_OFVAL,1,1,1
74,131,6678,N,4,A_OFVAL,1,1,1
74,137,6679,N,4,A_OFVAL,2,3,1
74,139,6680,M,3,A_OFVAL,3,5,0
74,142,6681,N,3,B_LIMVAL,2,2,1
74,143,6682,M,4,A_OFVAL,2,2,0
74,147,6683,M,3,B_LIMVAL,2,3,0
74,150,6684,N,4,A_OFVAL,2,2,1
74,153,6685,N,3,A_OFVAL,1,1,1
74,154,6686,N,3,A_OFVAL,1,1,1
74,156,6687,N,4,B_LIMVAL,2,3,1
74,157,6688,M,3,A_OFVAL,2,3,0
74,158,6689,N,NA,C_NOVAL,NA,NA,1
74,160,6690,N,3,A_OFVAL,2,3,1
74,162,6691,N,3,A_OFVAL,1,1,1
74,169,6692,N,4,A_OFVAL,1,1,1
74,172,6693,N,2,A_OFVAL,1,1,1
74,176,6694,N,NA,C_NOVAL,NA,NA,1
74,177,6695,N,3,A_OFVAL,2,2,1
74,178,6696,N,3,B_LIMVAL,1,1,1
74,188,6697,M,3,A_OFVAL,2,3,0
74,191,6698,M,3,A_OFVAL,3,5,0
74,199,6699,N,NA,C_NOVAL,NA,NA,1
74,200,6700,N,3,B_LIMVAL,2,3,1
74,201,6701,N,3,A_OFVAL,2,3,1
74,202,6702,N,3,B_LIMVAL,2,3,1
74,204,6703,N,3,B_LIMVAL,2,3,1
74,212,6704,N,3,A_OFVAL,1,1,1
74,214,6705,N,4,B_LIMVAL,2,3,1
74,218,6706,M,3,A_OFVAL,3,5,0
74,219,6707,N,3,B_LIMVAL,2,3,1
74,223,6708,N,3,A_OFVAL,1,1,1
74,224,6709,N,3,A_OFVAL,2,2,1
74,226,6710,N,4,A_OFVAL,2,2,1
74,227,6711,N,3,A_OFVAL,1,1,1
74,228,6712,N,NA,C_NOVAL,NA,NA,1
74,230,6713,M,3,A_OFVAL,3,5,0
74,245,6714,N,NA,C_NOVAL,NA,NA,1
74,246,6715,N,3,A_OFVAL,2,2,1
74,248,6716,N,NA,C_NOVAL,NA,NA,1
74,257,6717,N,1,A_OFVAL,1,1,1
74,264,6718,M,3,A_OFVAL,2,3,0
74,265,6719,N,3,A_OFVAL,2,3,1
74,268,6720,N,3,A_OFVAL,1,1,1
74,278,6721,M,3,A_OFVAL,3,5,0
74,280,6722,N,4,A_OFVAL,2,2,1
74,281,6723,N,3,B_LIMVAL,2,3,1
74,284,6724,N,3,A_OFVAL,2,3,1
74,285,6725,N,3,B_LIMVAL,1,1,1
74,290,6726,N,4,B_LIMVAL,2,3,1
74,294,6727,N,3,A_OFVAL,1,1,1
74,297,6728,N,3,B_LIMVAL,2,3,1
74,298,6729,N,4,A_OFVAL,1,1,1
75,1,6730,N,2,A_OFVAL,1,1,1
75,6,6731,M,NA,C_NOVAL,NA,NA,0
75,8,6732,N,2,A_OFVAL,1,1,1
75,10,6733,N,2,A_OFVAL,1,1,1
75,12,6734,N,3,A_OFVAL,2,2,1
75,14,6735,N,3,B_LIMVAL,1,1,1
75,18,6736,N,2,A_OFVAL,1,1,1
75,21,6737,N,3,A_OFVAL,2,2,1
75,24,6738,N,4,B_LIMVAL,2,3,1
75,26,6739,M,3,B_LIMVAL,2,3,0
75,36,6740,N,4,A_OFVAL,2,3,1
75,39,6741,N,NA,C_NOVAL,NA,NA,1
75,40,6742,M,NA,C_NOVAL,NA,NA,0
75,43,6743,N,3,A_OFVAL,2,2,1
75,45,6744,M,1,A_OFVAL,3,5,0
75,50,6745,N,2,B_LIMVAL,1,1,1
75,63,6746,N,2,A_OFVAL,1,1,1
75,64,6747,N,4,B_LIMVAL,2,3,1
75,68,6748,N,5,A_OFVAL,2,3,1
75,69,6749,N,3,A_OFVAL,1,1,1
75,70,6750,N,3,B_LIMVAL,1,1,1
75,71,6751,N,NA,C_NOVAL,NA,NA,1
75,75,6752,N,2,B_LIMVAL,1,1,1
75,76,6753,N,3,A_OFVAL,1,1,1
75,81,6754,N,3,A_OFVAL,1,1,1
75,83,6755,N,3,A_OFVAL,1,1,1
75,84,6756,N,3,A_OFVAL,1,1,1
75,87,6757,M,4,B_LIMVAL,2,4,0
75,92,6758,N,NA,C_NOVAL,NA,NA,1
75,95,6759,N,1,A_OFVAL,1,1,1
75,99,6760,N,NA,C_NOVAL,NA,NA,1
75,101,6761,M,NA,C_NOVAL,NA,NA,0
75,105,6762,N,1,A_OFVAL,1,1,1
75,106,6763,N,3,B_LIMVAL,1,1,1
75,107,6764,N,3,A_OFVAL,1,1,1
75,111,6765,N,1,A_OFVAL,1,1,1
75,113,6766,M,4,A_OFVAL,2,4,0
75,115,6767,N,4,B_LIMVAL,2,2,1
75,116,6768,N,4,A_OFVAL,1,1,1
75,117,6769,N,NA,C_NOVAL,NA,NA,1
75,122,6770,N,4,A_OFVAL,2,3,1
75,129,6771,N,2,B_LIMVAL,1,1,1
75,130,6772,N,2,A_OFVAL,1,1,1
75,140,6773,N,3,A_OFVAL,1,1,1
75,142,6774,N,3,B_LIMVAL,2,2,1
75,148,6775,N,3,B_LIMVAL,1,1,1
75,155,6776,N,NA,C_NOVAL,NA,NA,1
75,158,6777,N,NA,C_NOVAL,NA,NA,1
75,159,6778,N,3,A_OFVAL,1,1,1
75,161,6779,M,2,A_OFVAL,3,5,0
75,165,6780,N,4,B_LIMVAL,2,3,1
75,168,6781,M,NA,C_NOVAL,NA,NA,0
75,169,6782,N,2,A_OFVAL,1,1,1
75,170,6783,N,NA,C_NOVAL,NA,NA,1
75,175,6784,N,3,A_OFVAL,1,1,1
75,178,6785,N,3,B_LIMVAL,2,2,1
75,179,6786,M,NA,C_NOVAL,NA,NA,0
75,182,6787,N,4,A_OFVAL,1,1,1
75,184,6788,N,NA,C_NOVAL,NA,NA,1
75,185,6789,M,2,A_OFVAL,3,5,0
75,186,6790,N,3,A_OFVAL,1,1,1
75,189,6791,N,2,A_OFVAL,1,1,1
75,190,6792,N,3,A_OFVAL,1,1,1
75,194,6793,N,NA,C_NOVAL,NA,NA,1
75,196,6794,M,4,B_LIMVAL,2,2,0
75,198,6795,N,NA,C_NOVAL,NA,NA,1
75,200,6796,N,3,A_OFVAL,1,1,1
75,203,6797,M,5,B_LIMVAL,2,4,0
75,204,6798,N,3,B_LIMVAL,1,1,1
75,207,6799,N,2,B_LIMVAL,1,1,1
75,208,6800,M,2,A_OFVAL,3,5,0
75,209,6801,N,3,B_LIMVAL,1,1,1
75,212,6802,N,2,A_OFVAL,1,1,1
75,214,6803,N,4,B_LIMVAL,2,3,1
75,215,6804,N,3,A_OFVAL,1,1,1
75,216,6805,N,5,B_LIMVAL,2,3,1
75,225,6806,N,3,A_OFVAL,1,1,1
75,227,6807,N,2,A_OFVAL,1,1,1
75,236,6808,M,3,A_OFVAL,3,5,0
75,241,6809,N,2,A_OFVAL,1,1,1
75,246,6810,N,4,B_LIMVAL,2,3,1
75,248,6811,N,NA,C_NOVAL,NA,NA,1
75,252,6812,M,4,B_LIMVAL,3,5,0
75,257,6813,N,2,A_OFVAL,1,1,1
75,258,6814,M,5,A_OFVAL,2,4,0
75,259,6815,N,2,A_OFVAL,1,1,1
75,262,6816,N,NA,C_NOVAL,NA,NA,1
75,265,6817,N,1,A_OFVAL,1,1,1
75,266,6818,N,5,B_LIMVAL,2,3,1
75,268,6819,N,1,A_OFVAL,1,1,1
75,271,6820,N,2,A_OFVAL,1,1,1
75,275,6821,N,3,A_OFVAL,1,1,1
75,276,6822,M,3,A_OFVAL,3,5,0
75,277,6823,N,3,A_OFVAL,1,1,1
75,283,6824,N,NA,C_NOVAL,NA,NA,1
75,286,6825,M,3,A_OFVAL,3,5,0
75,290,6826,N,NA,C_NOVAL,NA,NA,1
75,291,6827,N,3,A_OFVAL,1,1,1
75,293,6828,N,3,A_OFVAL,1,1,1
75,294,6829,N,4,A_OFVAL,2,3,1
76,3,6830,N,2,A_OFVAL,1,1,1
76,5,6831,N,2,A_OFVAL,1,1,1
76,8,6832,N,1,A_OFVAL,1,1,1
76,9,6833,N,NA,C_NOVAL,NA,NA,1
76,10,6834,N,2,A_OFVAL,1,1,1
76,11,6835,M,2,A_OFVAL,3,5,0
76,13,6836,N,1,A_OFVAL,1,1,1
76,24,6837,N,3,A_OFVAL,1,1,1
76,29,6838,N,3,A_OFVAL,1,1,1
76,32,6839,N,NA,C_NOVAL,NA,NA,1
76,41,6840,N,1,A_OFVAL,1,1,1
76,43,6841,N,3,A_OFVAL,1,1,1
76,48,6842,N,3,A_OFVAL,2,3,1
76,52,6843,N,3,A_OFVAL,1,1,1
76,55,6844,N,3,A_OFVAL,1,1,1
76,57,6845,M,1,A_OFVAL,3,5,0
76,69,6846,N,3,A_OFVAL,1,1,1
76,70,6847,N,NA,C_NOVAL,NA,NA,1
76,72,6848,N,3,A_OFVAL,1,1,1
76,73,6849,N,3,A_OFVAL,1,1,1
76,76,6850,N,3,A_OFVAL,1,1,1
76,77,6851,N,1,A_OFVAL,1,1,1
76,78,6852,N,2,A_OFVAL,1,1,1
76,79,6853,N,NA,C_NOVAL,NA,NA,1
76,80,6854,M,3,A_OFVAL,3,5,0
76,81,6855,N,3,A_OFVAL,1,1,1
76,83,6856,N,2,A_OFVAL,1,1,1
76,86,6857,N,1,A_OFVAL,1,1,1
76,89,6858,M,3,A_OFVAL,3,5,0
76,94,6859,M,NA,C_NOVAL,NA,NA,0
76,96,6860,N,NA,C_NOVAL,NA,NA,1
76,100,6861,N,3,A_OFVAL,1,1,1
76,102,6862,M,4,A_OFVAL,2,3,0
76,114,6863,N,2,A_OFVAL,1,1,1
76,116,6864,N,3,A_OFVAL,1,1,1
76,117,6865,N,1,A_OFVAL,1,1,1
76,119,6866,N,NA,C_NOVAL,NA,NA,1
76,121,6867,M,3,A_OFVAL,1,1,0
76,122,6868,N,2,A_OFVAL,1,1,1
76,123,6869,N,3,A_OFVAL,1,1,1
76,126,6870,N,3,A_OFVAL,1,1,1
76,127,6871,N,3,A_OFVAL,1,1,1
76,128,6872,N,2,A_OFVAL,1,1,1
76,129,6873,N,1,A_OFVAL,1,1,1
76,131,6874,N,3,A_OFVAL,1,1,1
76,133,6875,M,3,A_OFVAL,3,5,0
76,136,6876,M,3,A_OFVAL,2,3,0
76,141,6877,N,4,A_OFVAL,1,1,1
76,149,6878,N,1,A_OFVAL,1,1,1
76,151,6879,M,2,A_OFVAL,3,5,0
76,154,6880,N,1,A_OFVAL,1,1,1
76,155,6881,N,2,B_LIMVAL,1,1,1
76,159,6882,N,2,A_OFVAL,1,1,1
76,162,6883,N,3,A_OFVAL,1,1,1
76,163,6884,M,2,A_OFVAL,3,5,0
76,170,6885,N,3,A_OFVAL,1,1,1
76,172,6886,N,1,A_OFVAL,1,1,1
76,173,6887,N,2,A_OFVAL,1,1,1
76,176,6888,N,NA,C_NOVAL,NA,NA,1
76,182,6889,N,2,A_OFVAL,1,1,1
76,183,6890,M,3,A_OFVAL,3,5,0
76,184,6891,N,3,A_OFVAL,1,1,1
76,190,6892,N,2,A_OFVAL,1,1,1
76,193,6893,M,3,B_LIMVAL,1,1,0
76,194,6894,N,NA,C_NOVAL,NA,NA,1
76,195,6895,N,3,A_OFVAL,1,1,1
76,198,6896,N,2,A_OFVAL,1,1,1
76,199,6897,N,NA,C_NOVAL,NA,NA,1
76,202,6898,N,NA,C_NOVAL,NA,NA,1
76,207,6899,N,2,A_OFVAL,1,1,1
76,211,6900,N,2,A_OFVAL,1,1,1
76,220,6901,M,2,A_OFVAL,3,5,0
76,224,6902,N,3,A_OFVAL,1,1,1
76,225,6903,N,3,A_OFVAL,1,1,1
76,226,6904,N,3,A_OFVAL,1,1,1
76,239,6905,M,NA,C_NOVAL,NA,NA,0
76,246,6906,N,3,A_OFVAL,1,1,1
76,247,6907,M,4,A_OFVAL,3,5,0
76,249,6908,N,2,A_OFVAL,1,1,1
76,250,6909,M,3,A_OFVAL,1,1,0
76,254,6910,N,2,A_OFVAL,1,1,1
76,256,6911,M,4,A_OFVAL,3,5,0
76,257,6912,N,1,A_OFVAL,1,1,1
76,259,6913,N,1,A_OFVAL,1,1,1
76,261,6914,M,4,A_OFVAL,3,5,0
76,262,6915,N,4,A_OFVAL,1,1,1
76,266,6916,N,1,A_OFVAL,1,1,1
76,268,6917,N,2,A_OFVAL,1,1,1
76,269,6918,N,NA,C_NOVAL,NA,NA,1
76,271,6919,N,1,A_OFVAL,1,1,1
76,277,6920,N,3,A_OFVAL,1,1,1
76,279,6921,N,NA,C_NOVAL,NA,NA,1
76,280,6922,N,2,A_OFVAL,1,1,1
76,283,6923,N,4,B_LIMVAL,1,1,1
76,284,6924,N,2,A_OFVAL,1,1,1
76,285,6925,N,2,A_OFVAL,1,1,1
76,292,6926,M,2,A_OFVAL,3,5,0
76,293,6927,N,2,A_OFVAL,1,1,1
76,295,6928,N,2,A_OFVAL,1,1,1
76,296,6929,N,3,A_OFVAL,2,3,1
77,8,6930,N,1,A_OFVAL,1,1,1
77,12,6931,N,3,A_OFVAL,1,1,1
77,13,6932,N,2,A_OFVAL,1,1,1
77,18,6933,N,2,A_OFVAL,1,1,1
77,20,6934,M,2,A_OFVAL,3,5,0
77,24,6935,N,3,A_OFVAL,1,1,1
77,25,6936,M,3,A_OFVAL,3,5,0
77,28,6937,M,1,A_OFVAL,3,5,0
77,29,6938,N,2,A_OFVAL,1,1,1
77,34,6939,M,2,A_OFVAL,3,5,0
77,36,6940,N,3,A_OFVAL,1,1,1
77,44,6941,N,NA,C_NOVAL,NA,NA,1
77,48,6942,N,NA,C_NOVAL,NA,NA,1
77,50,6943,N,1,A_OFVAL,1,1,1
77,52,6944,N,3,A_OFVAL,1,1,1
77,56,6945,M,3,A_OFVAL,3,5,0
77,63,6946,N,2,A_OFVAL,1,1,1
77,67,6947,M,NA,C_NOVAL,NA,NA,0
77,69,6948,N,3,A_OFVAL,1,1,1
77,70,6949,N,NA,C_NOVAL,NA,NA,1
77,72,6950,N,3,A_OFVAL,2,3,1
77,73,6951,N,2,A_OFVAL,1,1,1
77,74,6952,M,3,A_OFVAL,3,5,0
77,75,6953,N,1,B_LIMVAL,1,1,1
77,76,6954,N,3,A_OFVAL,1,1,1
77,77,6955,N,1,A_OFVAL,1,1,1
77,79,6956,N,NA,C_NOVAL,NA,NA,1
77,83,6957,N,2,A_OFVAL,1,1,1
77,90,6958,N,NA,C_NOVAL,NA,NA,1
77,95,6959,N,2,A_OFVAL,1,1,1
77,96,6960,N,NA,C_NOVAL,NA,NA,1
77,99,6961,N,3,A_OFVAL,2,3,1
77,106,6962,N,3,A_OFVAL,1,1,1
77,110,6963,M,NA,C_NOVAL,NA,NA,0
77,111,6964,N,1,A_OFVAL,1,1,1
77,117,6965,N,NA,C_NOVAL,NA,NA,1
77,118,6966,N,2,A_OFVAL,1,1,1
77,122,6967,N,3,A_OFVAL,1,1,1
77,123,6968,N,3,A_OFVAL,1,1,1
77,124,6969,N,2,A_OFVAL,1,1,1
77,125,6970,M,3,A_OFVAL,3,5,0
77,127,6971,N,4,B_LIMVAL,2,2,1
77,129,6972,N,2,A_OFVAL,1,1,1
77,135,6973,M,3,A_OFVAL,3,5,0
77,137,6974,N,3,A_OFVAL,1,1,1
77,141,6975,N,3,A_OFVAL,1,1,1
77,143,6976,M,4,A_OFVAL,2,4,0
77,144,6977,M,3,A_OFVAL,3,5,0
77,149,6978,N,1,B_LIMVAL,1,1,1
77,150,6979,N,3,A_OFVAL,1,1,1
77,153,6980,N,3,B_LIMVAL,1,1,1
77,154,6981,N,2,A_OFVAL,1,1,1
77,155,6982,N,NA,C_NOVAL,NA,NA,1
77,156,6983,N,1,B_LIMVAL,1,1,1
77,158,6984,N,NA,C_NOVAL,NA,NA,1
77,164,6985,M,4,B_LIMVAL,1,1,0
